,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1346,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1347,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Scaddabush Italian Kitchen & Bar,43.644736777660796,-79.38535477982775,Italian Restaurant
1348,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,TOCA,43.645431177261244,-79.3870585889549,Italian Restaurant
1349,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1350,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Sweet Lulu,43.650556504899356,-79.38117543224396,Asian Restaurant
1351,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,One King West Hotel & Residence,43.649139500000004,-79.3778763,Hotel
1352,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1353,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Lobby Lounge at the Shangri-La Toronto,43.649154999868536,-79.38654574367817,Lounge
1354,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Over Easy,43.648077042043454,-79.37759871575396,Breakfast Spot
1355,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1356,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,DAVIDsTEA,43.65054655294377,-79.38338493349876,Tea Room
1357,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957465,-79.37759759701125,Hotel
1358,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Burger's Priest,43.648476440165176,-79.38737257506916,Burger Joint
1359,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Hilton Toronto,43.6499459,-79.385479,Hotel
1360,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Z-Teca Gourmet Burritos,43.648014180343104,-79.37911924716222,Burrito Place
1361,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Tachi,43.65059603893128,-79.38339613055128,Sushi Restaurant
1362,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
1363,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,McCafé,43.644490691919735,-79.38110912246584,Café
1364,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1365,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Ruth's Chris Steak House,43.6499174,-79.38572380000002,Steakhouse
1366,"Downtown Toronto, Toronto Dominion Centre",43.6471768,-79.38157640000001,Delta Toronto Club Lounge,43.64308454373066,-79.38388489051405,Roof Deck
1367,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Equinox Bay Street,43.648099740348556,-79.37998869411527,Gym
1368,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Canoe,43.64745206618348,-79.38132001815677,Restaurant
1369,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1370,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363919,Pub
1371,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Mos Mos Coffee,43.64815919753501,-79.37874450467257,Café
1372,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1373,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Maman,43.64830873804684,-79.38225333898805,Café
1374,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1375,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1376,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,King Taps,43.64847597418299,-79.38205778358744,Gastropub
1377,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1378,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,DAVIDsTEA,43.6466577362858,-79.37764102856944,Tea Room
1379,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Dineen @CommerceCourt,43.64825054336556,-79.38012728220869,Coffee Shop
1380,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Olly Fresco's,43.64691223190928,-79.37959661696462,Deli / Bodega
1381,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Brick Street Bakery,43.64881516316149,-79.38060468610949,Bakery
1382,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Café Plenty,43.64911793545771,-79.37831288380438,Café
1383,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Dineen Coffee,43.650496999999994,-79.378765,Café
1384,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1385,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Movenpick Cafe,43.64768680893089,-79.3772953884033,Café
1386,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Craft Beer Market,43.649872278912106,-79.37839828995996,Beer Bar
1387,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,deKEFIR,43.65043319523819,-79.37939324949956,Ice Cream Shop
1388,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.647261,-79.378599,Coffee Shop
1389,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Bymark,43.64721728401801,-79.3812518816638,Restaurant
1390,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Pumpernickel's Deli,43.64883150054619,-79.38197006345456,Deli / Bodega
1391,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1392,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Ki Modern Japanese + Bar,43.647166999999996,-79.37960799999998,Japanese Restaurant
1393,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1394,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Design Exchange,43.64797219581623,-79.38010382588463,Art Gallery
1395,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1396,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,The Fairmont Royal York,43.645449146166506,-79.3815076529019,Hotel
1397,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Marché Mövenpick,43.64726160000001,-79.3785998,Restaurant
1398,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.649328000000004,-79.378339,Coffee Shop
1399,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,The Chase,43.6509519820936,-79.37942201983014,New American Restaurant
1400,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,One King West Hotel & Residence,43.649139500000004,-79.3778763,Hotel
1401,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Pilot Coffee Roasters,43.645018144646976,-79.38041509311991,Coffee Shop
1402,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957465,-79.37759759701125,Hotel
1403,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,John & Sons Oyster House,43.650602298305714,-79.38155510682869,Seafood Restaurant
1404,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Biff's Bistro,43.64708482512509,-79.37634231908494,French Restaurant
1405,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,GoodLife Fitness Toronto 137 Yonge Street,43.651241999999996,-79.378068,Gym
1406,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1407,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1408,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,The National Club,43.649342592832326,-79.38057357318459,Wine Bar
1409,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Petit Four Bakery,43.64774369258709,-79.379588142506,Sandwich Place
1410,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,WVRST,43.64496809087762,-79.38137631843856,Beer Bar
1411,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.646516,-79.380059,Coffee Shop
1412,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,The Omni King Edward Hotel,43.649190516019104,-79.37600612640388,Hotel
1413,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1414,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1415,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.649028319575216,-79.38159290007317,Coffee Shop
1416,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Berczy Park,43.64804835388851,-79.3751722909452,Park
1417,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Boxcar Social Temperance,43.650557252494046,-79.38195634640063,Bar
1418,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.646731,-79.383951,Coffee Shop
1419,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Over Easy,43.648077042043454,-79.37759871575396,Breakfast Spot
1420,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Buster's Sea Cove,43.647774105842885,-79.37918080262172,Seafood Restaurant
1421,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,The Keg Steakhouse + Bar,43.64993725298525,-79.38419604942506,Steakhouse
1422,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.650159,-79.37779300000003,Coffee Shop
1423,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Reds Wine Tavern,43.64957038171472,-79.38212873483711,Gastropub
1424,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1425,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Brookfield Place,43.64679064120303,-79.37876938530563,Shopping Mall
1426,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Sam James Coffee Bar (SJCB),43.64788137014028,-79.3843315283683,Café
1427,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Victoria's Restaurant,43.64929834396347,-79.37643067251871,Restaurant
1428,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Papyrus,43.648195409549366,-79.3813921854217,Gift Shop
1429,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Sud Forno,43.65093965733833,-79.37904545824371,Bakery
1430,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Dog Fountain,43.647997951478644,-79.37536096948996,Fountain
1431,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Sweet Lulu,43.650556504899356,-79.38117543224396,Asian Restaurant
1432,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Fresh On Front,43.64781466405137,-79.37445276186271,Vegetarian / Vegan Restaurant
1433,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1434,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Sukhothai,43.648487102499104,-79.37454735245633,Thai Restaurant
1435,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Toronto PATH System,43.649903406989786,-79.3830527039004,General Travel
1436,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Five Guys,43.64895291711496,-79.38148110862167,Burger Joint
1437,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Pizzeria Libretto,43.648333546862354,-79.38511050184171,Pizza Place
1438,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,McEwan Foods,43.64716011126397,-79.38104402548048,Deli / Bodega
1439,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Tim Hortons,43.64625596752465,-79.37957346439356,Coffee Shop
1440,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1441,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
1442,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Terroni,43.650927,-79.375602,Italian Restaurant
1443,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Library Bar,43.64550019136729,-79.38160166851245,Hotel Bar
1444,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,The Adelaide Hotel Toronto,43.6498312,-79.38016390000001,Hotel
1445,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Mercatto,43.650243192168205,-79.38081989149896,Italian Restaurant
1446,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1447,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Leña,43.651722,-79.379205,Latin American Restaurant
1448,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Hudson's Bay,43.65203981587681,-79.38039146122816,Department Store
1449,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Bardi's Steak House,43.64622,-79.383074,Restaurant
1450,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Spirit of Hockey,43.647046922242176,-79.37753727586353,Sporting Goods Shop
1451,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1452,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1453,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1454,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Cambridge Suites Toronto,43.65183649475983,-79.37810738045549,Hotel
1455,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,The Reservoir Lounge,43.64851659851552,-79.37455623391587,Jazz Club
1456,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,The Poké Box,43.650469315031785,-79.37631703952829,Poke Place
1457,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1458,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,First Canadian Place,43.64848212292913,-79.38244342803955,Building
1459,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1460,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1461,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1462,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Forno Cultura,43.648532894220665,-79.38253494049306,Bakery
1463,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Meridian Hall,43.6462921242056,-79.37602179505663,Concert Hall
1464,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Estiatorio Volos,43.65032912559997,-79.38453301297716,Greek Restaurant
1465,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Old City Hall,43.65200880087613,-79.3817442232328,Monument / Landmark
1466,"Downtown Toronto, Victoria Hotel",43.6481985,-79.37981690000002,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1467,"North York, Lawrence Manor East",43.7332825,-79.4197497,Aroma Espresso Bar,43.735975044807546,-79.42039080887426,Café
1468,"North York, Lawrence Manor East",43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
1469,"North York, Lawrence Manor East",43.7332825,-79.4197497,Starbucks,43.732603999999995,-79.419136,Coffee Shop
1470,"North York, Lawrence Manor East",43.7332825,-79.4197497,Satay on the Road,43.73531031200923,-79.41978338676937,Thai Restaurant
1471,"North York, Lawrence Manor East",43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035156,Comfort Food Restaurant
1472,"North York, Lawrence Manor East",43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
1473,"North York, Lawrence Manor East",43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
